repo_id,seq_index,sha,author_time_iso,minutes_since_prev_commit,minutes_since_t0,insertions,deletions,files_changed,is_merge,is_before_t0,is_during_event,is_after_t1,flag_bulk_commit,subject
ken-kuro-cursor-hackathon,0,f7b7a3a4a9ca51f6d67662746d55e8eddca88e9c,2025-11-29T09:12:52+00:00,,192.87,187,0,2,0,0,1,0,0,docs: initial project setup with README and gitignore
ken-kuro-cursor-hackathon,1,954bc52b63cc3d3d0018756d6a3024ae14217378,2025-11-29T09:13:01+00:00,0.15,193.02,44,0,2,0,0,1,0,0,feat(backend): initialize Node.js + Express + TypeScript project
ken-kuro-cursor-hackathon,2,660f3d069daac60edd06ca9ab9b84a5c3a4781da,2025-11-29T09:13:11+00:00,0.17,193.18,418,0,4,0,0,1,0,0,"feat(backend): add TypeScript schemas for Incident, Rescuer, SupplyNeeds"
ken-kuro-cursor-hackathon,3,66740c39c3f54ce9c9611633e17a1621215a779c,2025-11-29T09:13:19+00:00,0.13,193.32,235,0,1,0,0,1,0,0,feat(backend): implement saturation calculation algorithm
ken-kuro-cursor-hackathon,4,f967d6c4f954a48b29dbe61b57f57011115d5eb1,2025-11-29T09:13:29+00:00,0.17,193.48,278,0,1,0,0,1,0,0,feat(backend): implement priority-based routing algorithm
ken-kuro-cursor-hackathon,5,cbe01ee8cb758af1304a93dd64759692751fe7df,2025-11-29T09:13:38+00:00,0.15,193.63,184,0,2,0,0,1,0,0,feat(backend): add trust scoring and anti-troll system
ken-kuro-cursor-hackathon,6,39450efb226b7bd87a35d5cc072c74b8b71a72c3,2025-11-29T09:13:49+00:00,0.18,193.82,441,0,1,0,0,1,0,0,feat(backend): add in-memory data store with seed data
ken-kuro-cursor-hackathon,7,b320189f0197dc4760924a0e7084170a7d82c62b,2025-11-29T09:13:58+00:00,0.15,193.97,677,0,3,0,0,1,0,0,feat(backend): add REST API routes for incidents and rescuers
ken-kuro-cursor-hackathon,8,d992d649b9693edd3b88437e5f6657a7b0eb3d19,2025-11-29T09:14:05+00:00,0.12,194.08,264,0,1,0,0,1,0,0,feat(backend): add Socket.io real-time event handlers
ken-kuro-cursor-hackathon,9,1d96717e814f5706db8a9daa5a3c69865e2162ec,2025-11-29T09:14:15+00:00,0.17,194.25,116,0,1,0,0,1,0,0,feat(backend): add Express server with Socket.io integration
