repo_id,seq_index,sha,author_time_iso,minutes_since_prev_commit,minutes_since_t0,insertions,deletions,files_changed,is_merge,is_before_t0,is_during_event,is_after_t1,flag_bulk_commit,subject
vincenthsh-cursor-hcmc,0,398f2202ed5ad9d1c435510937130ce6301312ec,2025-11-29T06:59:04+00:00,,59.07,1,0,1,0,0,1,0,0,first commit
vincenthsh-cursor-hcmc,1,40ffc5c6670d8a400d86954ee013641533a46367,2025-11-29T07:02:52+00:00,3.80,62.87,208,0,1,0,0,1,0,0,Add spec
vincenthsh-cursor-hcmc,2,930e327f30382104de0112bfa311212bf923fc0f,2025-11-29T07:05:11+00:00,2.32,65.18,301,0,4,0,0,1,0,0,init cacophony package.json
vincenthsh-cursor-hcmc,3,8d49ef7b039d6235009b90554da0157e69647ec0,2025-11-29T07:14:02+00:00,8.85,74.03,5674,193,24,0,0,1,0,1,init
vincenthsh-cursor-hcmc,4,7703d821d10e7b6075af5933287cb4e874b1be39,2025-11-29T07:16:19+00:00,2.28,76.32,101,0,1,0,0,1,0,0,sample sunoapi script
vincenthsh-cursor-hcmc,5,d6e18dc855e8a862255f73c72bafee68ed38b9b5,2025-11-29T07:19:17+00:00,2.97,79.28,50,0,2,0,0,1,0,0,move sunoapi sample script
vincenthsh-cursor-hcmc,6,3b73a24a03b5a12ef34d729c06c6621b0791ea65,2025-11-29T08:19:30+00:00,60.22,139.50,3299,1,8,0,0,1,0,1,🗃️ feat(database): add initial database schema for game
vincenthsh-cursor-hcmc,7,2485e353704ac0ddb89dba3f20c148178058eb33,2025-11-29T08:19:30+00:00,0.00,139.50,3299,1,8,0,0,1,0,1,🗃️ feat(database): add initial database schema for game
vincenthsh-cursor-hcmc,8,361b8e9f8433a5b3bd66f2392f9a04abf3b2c2ac,2025-11-29T08:43:17+00:00,23.78,163.28,1371,701,12,0,0,1,0,1,Add Supabase and Suno-backed gameplay flow
vincenthsh-cursor-hcmc,9,dc1eaecd86ec0807935dd7d09b181fd7976455ba,2025-11-29T08:43:17+00:00,0.00,163.28,1371,701,12,0,0,1,0,1,Add Supabase and Suno-backed gameplay flow
