repo_id,seq_index,sha,author_time_iso,minutes_since_prev_commit,minutes_since_t0,insertions,deletions,files_changed,is_merge,is_before_t0,is_during_event,is_after_t1,flag_bulk_commit,subject
captain-corgi-cursor-hackathon-29NOV25,0,cfe0dc8c420431325f99504bcb3895a5222901c7,2025-11-29T07:23:32+00:00,,83.53,22,0,2,0,0,1,0,0,Initial commit
captain-corgi-cursor-hackathon-29NOV25,1,50c359daed1df1c2a6ebd6af967087bd0fda6d7c,2025-11-29T07:46:11+00:00,22.65,106.18,17,1,1,0,0,1,0,0,docs: init readme
captain-corgi-cursor-hackathon-29NOV25,2,f74e91cb641f63b9712de874c1dedfc82f736c33,2025-11-29T08:35:47+00:00,49.60,155.78,1071,0,2,0,0,1,0,1,docs: add design and requirements documents for cross-platform menu bar application
captain-corgi-cursor-hackathon-29NOV25,3,c03572101206add38c8d1ccea4485a62db66c278,2025-11-29T08:41:50+00:00,6.05,161.83,302,0,1,0,0,1,0,0,"docs: add project plan for AI Usage Monitor Electron app, outlining sprints and tasks"
captain-corgi-cursor-hackathon-29NOV25,4,f00bfc868b33529ef09166a979a9cb7e8eb88a67,2025-11-29T09:15:46+00:00,33.93,195.77,10636,12,36,0,0,1,0,1,"feat: initialize AI Usage Monitor application with core functionality, including project structure, main features, and basic UI components"
captain-corgi-cursor-hackathon-29NOV25,5,f13ed52458f332a0d4e2386e45edb792b107dcc0,2025-11-29T09:29:07+00:00,13.35,209.12,55,51,9,0,0,1,0,0,refactor: replace SVG icons with PNG versions for consistency and improved compatibility across platforms
captain-corgi-cursor-hackathon-29NOV25,6,681946d56897955212846433ed93898d5a905b04,2025-11-29T09:48:40+00:00,19.55,228.67,210,44,8,0,0,1,0,0,feat: implement menu bar status on mac and update IPC handler initialization and enhance tray manager with mock data and dynamic context menu
captain-corgi-cursor-hackathon-29NOV25,7,a7074f29d579e42f604b4e4021a6a9b9eeceb13e,2025-11-29T09:51:08+00:00,2.47,231.13,0,1,1,0,0,1,0,0,chore: remove automatic opening of developer tools in dashboard window for production build
captain-corgi-cursor-hackathon-29NOV25,8,4ec4f2cf379e8fdf499c4752f2e2b7cb96930044,2025-11-29T09:51:49+00:00,0.68,231.82,141,29,3,0,0,1,0,0,fix: update Claude Code usage data loading to support nested message structure
captain-corgi-cursor-hackathon-29NOV25,9,76c7623c5563e53b750f318e70ccfdb40d9bd028,2025-11-29T09:52:05+00:00,0.27,232.08,123,63,3,1,0,1,0,0,Merge branch 'fix/update-claude-code-usage' into develop
captain-corgi-cursor-hackathon-29NOV25,10,cd588447d3b85b91efb38ed0406b0e71f70c641f,2025-11-29T10:02:28+00:00,10.38,242.47,948,131,9,1,0,1,0,0,Merge pull request #1 from captain-corgi/fix/data-incorrect-on-menu-bar-status
captain-corgi-cursor-hackathon-29NOV25,11,5985da4147e108dfad528a0ded3df29b58bcb9ba,2025-11-29T10:10:50+00:00,8.37,250.83,0,0,0,1,0,1,0,0,Merge branch 'feature/rebuild-dashboard' into develop
